ghi_kt_20min,ghi_clear_20min,ghi_20min
0.160633,259.215501,41.648
0.190259,247.291155,47.05
0.169504,235.129834,39.872
0.155727,222.747136,34.702
0.139433,210.160429,29.322
0.139865,197.389201,27.596
0.132976,184.455493,24.552
0.109308,171.384478,18.758
0.098746,158.205164,15.618
0.11441,144.951339,16.562
0.133045,131.662772,17.5
0.135942,118.38679,16.104
0.121841,105.180351,12.83
0.110506,92.11233,10.182
0.116722,79.267263,9.238
0.138426,66.753652,9.21
0.182706,54.701614,9.946
0.24003,43.276159,10.314
0.843959,32.682497,11.084
1.2,23.170583,9.66
1.2,15.030108,8.646
1.2,8.560695,18.63
0.104909,82.146902,8.568
0.101862,95.081153,9.724
0.144432,108.220819,15.652
0.145265,121.484264,17.662
0.15023,134.804958,20.246
0.165228,148.128096,24.506
0.181964,161.408042,29.422
0.202384,174.606359,35.308
0.430101,187.690322,81.22
0.731392,200.63177,147.06
0.819377,213.406219,174.66
0.620954,225.992185,140.26
0.769539,238.370637,183.58
1.01355,250.524589,267.62
1.091821,262.438756,324.98
0.82451,274.099295,226.22
0.748302,285.493587,213.14
0.371591,296.610071,109.98
0.262702,307.438104,80.734
0.239904,317.967839,76.326
0.273805,328.190146,89.912
0.241627,338.096521,81.664
0.265274,347.679037,92.28
0.277367,356.930276,98.92
0.179827,365.8433,65.776
0.279142,374.411603,104.63
0.353629,382.629088,135.34
0.403606,390.490034,157.58
0.44833,397.98908,178.4
0.335774,405.121205,136.0
0.313806,411.88171,129.28
0.384351,418.266207,160.74
0.558403,424.270605,237.04
0.644451,429.891107,277.18
0.580252,435.124191,252.34
0.478968,439.966613,210.72
0.427796,444.415396,190.2
0.537816,448.467826,241.12
0.502008,452.121446,227.0
0.450263,455.374055,205.02
0.44065,458.223705,201.92
0.414749,460.668695,191.04
0.509872,462.707572,235.94
0.473238,464.339128,219.74
0.47246,465.562399,219.96
0.437205,466.376662,203.9
0.412356,466.781439,192.48
0.380866,466.776492,177.78
0.373832,466.361822,174.34
0.401819,465.537674,187.06
0.394178,464.304534,183.02
0.380787,462.663127,176.18
0.352615,460.614425,162.42
0.393407,458.159642,180.22
0.497532,455.300235,226.5
0.649044,452.037911,293.32
0.983223,448.374625,442.48
0.872509,444.312584,411.54
1.129472,439.85425,637.24
1.178106,435.002345,599.24
1.189626,429.75985,538.42
0.667588,424.130019,283.46
0.499827,418.116377,209.1
0.459217,411.72273,189.02
0.440805,404.953177,178.6
0.342425,397.812111,136.24
0.326134,390.30424,127.32
0.346948,382.434593,132.62
0.419302,374.208542,156.9
0.355712,365.631813,130.14
0.254727,356.710517,90.934
0.182448,347.451167,63.406
0.167276,337.860716,56.508
0.188416,327.946591,61.81
0.180118,317.716736,57.214
0.153956,307.179667,47.336
0.117376,296.344534,34.794
0.132078,285.2212,37.622
0.279276,273.82033,76.266
0.511493,262.153513,133.86
0.744308,250.233392,186.06
0.860291,238.073845,204.86
0.803123,225.690196,181.22
0.809318,213.099476,172.46
0.701574,200.320773,140.78
0.505147,187.375634,94.82
0.404185,174.288628,70.514
0.321387,161.088011,51.834
0.346113,147.806637,51.108
0.354241,134.483094,47.618
0.409399,121.163217,49.534
0.444419,107.902058,47.998
0.418129,94.765848,39.602
0.421105,81.835663,34.518
0.326407,69.217375,22.71
0.229965,57.035126,13.134
0.234478,45.44761,10.64
0.64691,34.652646,10.19
1.2,24.892621,10.224
1.2,16.452148,10.458
1.2,9.634465,9.058
0.383169,82.534052,31.66
0.411337,95.509129,39.308
0.449625,108.68928,48.948
0.534111,121.992964,65.224
0.547602,135.35373,74.112
0.557512,148.716841,82.948
0.586291,162.036716,95.0
0.557706,175.274961,97.7
0.504815,188.398886,95.06
0.526679,201.380355,106.16
0.595179,214.194903,127.52
0.608411,226.821058,137.98
0.593946,239.239798,142.1
0.637832,251.434143,160.42
0.667564,263.388805,175.84
0.65563,275.089941,180.32
0.584964,286.524928,167.54
0.556429,297.682198,165.66
0.531231,308.551098,163.82
0.41119,319.121773,131.14
0.378655,329.385081,124.76
0.436013,339.332506,147.96
0.401985,348.956107,140.24
0.398889,358.248453,142.92
0.429985,367.20259,157.92
0.511487,375.811997,192.3
0.571916,384.070559,219.54
0.400158,391.972541,156.76
0.261503,399.512564,104.4
0.219087,406.68559,89.12
0.262295,413.4869,108.48
0.323381,419.91209,135.82
0.352902,425.95705,150.32
0.381237,431.617963,164.56
0.392266,436.891291,171.38
0.392094,441.773768,173.2
0.420267,446.2624,187.62
0.929627,450.35445,418.86
1.190664,454.047446,541.9
1.2,457.339164,564.2
1.2,460.227636,557.64
1.186137,462.711142,548.84
0.968025,464.788209,462.58
0.749125,466.457607,370.14
1.175626,467.718353,613.62
1.13822,468.569703,539.74
1.175188,469.011157,574.04
1.2,469.042457,594.28
1.072422,468.663583,528.2
0.269774,467.874758,126.22
0.309138,466.676445,144.26
0.938788,465.069349,483.26
1.184718,463.054419,587.16
1.1678,460.632845,558.5
1.2,457.806062,630.78
1.2,454.575754,666.34
1.2,450.943851,705.32
1.2,446.912536,691.02
1.2,442.484244,679.28
1.2,437.66167,655.88
1.2,432.44777,648.06
1.2,426.845768,645.3
1.2,420.859159,627.36
0.994458,414.491718,473.8
0.326909,407.747509,133.32
0.357644,400.630892,143.24
0.328728,393.146536,129.32
0.252181,385.29943,97.16
0.272947,377.0949,102.9
0.285801,368.538626,105.34
0.275789,359.636665,99.18
0.287999,350.395473,100.9
0.315126,340.821937,107.38
0.337076,330.923412,111.54
0.331203,320.70776,106.22
0.331907,310.183406,102.96
0.322807,299.359392,96.64
0.332155,288.245461,95.72
0.351555,276.852135,97.32
0.370857,265.190839,98.32
0.427559,253.274023,108.2
0.490599,241.115334,118.26
0.532192,228.729822,121.72
0.488882,216.134193,105.72
0.717375,203.347133,153.04
1.2,190.389709,270.36
1.196448,177.285892,223.7
1.2,164.063202,207.04
1.2,150.753574,188.24
1.2,137.394441,176.12
1.2,124.030176,163.38
1.2,110.713968,159.24
1.2,97.509446,150.52
1.2,84.494276,128.02
1.2,71.771864,141.06
1.2,59.460427,115.62
1.023515,47.712413,49.018
1.067619,36.71823,37.132
1.2,26.712396,28.722
1.2,17.973485,28.754
1.2,10.806061,28.802
1.2,83.027525,140.46
1.2,96.047186,150.24
1.2,109.270966,165.42
1.2,122.617536,175.24
1.2,136.02062,193.76
1.2,149.425621,192.82
1.2,162.78707,217.64
1.2,176.066659,231.84
1.18588,189.23177,229.16
1.170775,202.254319,240.56
1.2,215.109884,268.14
1.142078,227.777024,260.2
1.19537,240.236743,287.74
1.191227,252.472074,300.74
1.182026,264.467742,312.6
1.17079,276.209911,323.36
1.114167,287.68596,320.52
1.132407,298.884321,338.46
1.0704,309.794337,331.58
1.091989,320.406148,349.94
1.113616,330.710605,368.26
1.068355,340.699183,364.0
1.106522,350.363929,387.68
1.092344,359.697402,392.9
1.083911,368.692634,399.62
1.074991,377.343092,405.68
1.077128,385.642646,415.36
1.060977,393.585545,417.58
1.080758,401.166395,433.56
1.080718,408.38014,441.34
1.076683,415.222047,447.06
1.065774,421.687694,449.42
1.06809,427.772953,456.9
1.060129,433.473989,459.54
1.066339,438.787246,467.9
1.064382,443.70944,472.28
1.068316,448.237557,478.86
1.065418,452.368844,481.96
1.066252,456.100807,486.32
1.067842,459.431204,490.6
1.06757,462.358049,493.6
1.066213,464.8796,495.66
1.068106,466.994364,498.8
1.027004,468.701094,481.34
1.058044,469.998783,497.28
1.056814,470.886671,497.64
1.059266,471.364235,499.3
1.057376,471.431196,498.48
1.05802,471.087514,498.42
1.05691,470.333391,497.1
1.057103,469.169269,495.96
1.056425,467.595832,493.98
1.0571,465.614004,492.2
1.059356,463.224956,490.72
1.059051,460.430098,487.62
1.059468,457.231092,484.42
1.063735,453.629844,482.54
1.062189,449.628512,477.6
1.058561,445.229506,471.28
1.053187,440.435496,463.86
1.078049,435.24941,469.22
1.079236,429.674443,463.72
1.07762,423.714062,456.6
1.079928,417.37201,450.74
1.041932,410.65232,427.88
1.073394,403.559314,433.14
1.101309,396.097625,436.22
1.048563,388.272202,407.22
1.032983,380.088328,392.46
0.958148,371.551634,356.0
1.096111,362.668125,397.48
0.84846,353.4442,300.7
0.533978,343.886682,182.78
0.912744,334.002855,309.82
0.485536,323.800499,157.34
0.470255,313.287947,147.26
0.534589,302.474138,161.66
0.568803,291.368692,165.7
0.627104,279.981995,175.5
0.780744,268.325306,209.18
0.811943,256.410885,208.12
0.88548,244.252153,216.3
0.82623,231.86389,191.6
0.77487,219.262479,169.94
0.718968,206.466216,148.52
0.652215,193.49569,126.26
0.586441,180.374288,105.86
0.543162,167.128811,90.78
0.560605,153.790293,86.18
0.583682,140.395036,81.942
0.586018,126.985987,74.406
0.595508,113.614515,67.648
0.620237,100.341698,62.186
0.65577,87.24184,57.19
0.676428,74.416064,50.326
0.658932,61.976718,40.864
0.589415,50.070101,29.638
0.527436,38.879227,20.448
1.2,28.630524,19.576
1.2,19.595702,18.342
1.2,12.078571,14.03
1.2,6.366426,7.708
0.583401,83.628067,48.762
0.548271,96.695996,52.964
0.551547,109.966478,60.7
0.54235,123.358516,66.882
0.521229,136.806102,71.278
0.552008,150.254848,83.054
0.720553,163.659454,118.22
0.726541,176.981747,128.16
0.542508,190.18921,103.14
0.506116,203.253844,102.82
0.448142,216.151291,96.86
0.479407,228.860161,109.76
0.504328,241.361494,121.72
0.492073,253.638355,124.82
0.512138,265.675489,136.08
0.576735,277.459075,160.16
0.727617,288.976503,210.46
0.650844,300.21621,195.28
0.761052,311.167541,237.08
0.660657,321.820636,212.28
0.501307,332.16634,166.52
0.541929,342.196124,185.52
0.613964,351.902027,216.08
0.524685,361.276599,189.46
0.50235,370.312862,186.04
0.541737,379.00427,205.34
0.564255,387.344681,218.6
0.610206,395.32833,241.24
0.7319,402.949809,294.94
0.640381,410.204048,262.66
0.645121,417.086297,269.06
0.556394,423.592118,235.64
0.518454,429.717366,222.78
0.542288,435.458191,236.16
0.523994,440.811018,230.96
0.473887,445.772546,211.24
0.46764,450.339742,210.6
0.463159,454.509837,210.52
0.525752,458.280315,240.96
0.542888,461.64892,250.62
0.572163,464.613643,265.86
0.687425,467.172725,321.16
0.813352,469.324654,381.72
0.621155,471.068162,292.6
0.274499,470.240842,129.08
0.281959,468.291413,132.04
0.297012,465.934171,138.38
0.325648,463.170507,150.84
0.31156,460.002056,143.32
0.291521,456.430703,133.06
0.324277,452.458581,146.72
0.339339,448.088077,152.04
0.306301,443.321833,135.82
0.245522,438.162752,107.6
0.235147,432.614001,101.7
0.285826,426.679017,121.92
0.320229,420.361514,134.62
0.364139,413.66549,150.6
0.343369,406.595236,139.66
0.314291,399.155347,125.46
0.308018,391.35073,120.54
0.310017,383.186627,118.82
0.280249,374.668622,105.0
0.334081,365.802668,122.18
0.374851,356.595108,133.66
0.378617,347.0527,131.36
0.375455,337.182659,126.62
0.394004,326.992684,128.78
0.495991,316.491019,156.92
0.499874,305.686497,152.82
0.472479,294.588622,139.26
0.390562,283.20764,110.68
0.319585,271.554652,86.864
0.253199,259.641727,65.782
0.235052,247.482066,58.184
0.198053,235.090183,46.582
0.209717,222.482142,46.636
0.166325,209.675856,34.934
0.182548,196.691449,35.808
0.325554,183.551735,59.528
0.590338,170.282809,100.32
0.590857,156.914825,92.84
0.466346,143.482986,66.936
0.446463,130.028845,58.124
0.345861,116.602002,40.432
0.282448,103.261029,29.24
0.305653,90.07693,27.43
0.367179,77.148734,28.244
0.435728,64.582987,28.096
0.54974,52.519954,28.632
0.93534,41.135315,38.182
1.173454,30.647257,34.022
1.2,21.31994,23.518
1.2,13.45456,12.894
1.2,7.34974,7.074
0.284371,84.336478,23.986
0.302111,97.456264,29.46
0.306389,110.776437,33.952
0.316711,124.216447,39.334
0.329658,137.710643,45.436
0.343739,151.204921,51.98
0.359657,164.654204,59.264
0.417354,178.020495,74.37
0.490663,191.271418,93.94
0.599766,204.379082,122.68
0.624207,217.319219,135.62
0.59683,230.070505,137.24
0.636967,242.614035,154.82
1.087265,254.932914,299.22
1.198204,267.01192,330.5
1.140115,278.837256,317.86
1.117203,290.396328,324.42
1.099045,301.677584,331.54
1.097989,312.670378,343.32
1.099137,323.364851,355.42
1.097109,333.751851,366.16
1.089037,343.822845,374.44
1.0786,353.569867,381.3
1.053437,362.985461,382.38
1.052813,372.06264,391.7
1.047061,380.794849,398.72
1.050318,389.175934,408.76
1.052512,397.200119,418.06
1.053102,404.861982,426.36
1.054307,412.15644,434.54
1.063137,419.078728,445.54
1.06281,425.624393,452.36
1.063765,431.789276,459.32
1.060174,437.569509,463.9
1.062168,442.9615,470.5
1.060227,447.961933,474.94
1.058804,452.567757,479.18
1.058508,456.776185,483.5
1.075682,460.584685,495.44
1.075096,463.99098,498.84
1.11716,466.993045,521.72
0.837711,469.589102,393.36
0.798381,471.77762,376.6
1.2,473.557313,638.18
1.002951,474.927137,476.36
0.543116,475.88629,258.46
0.670165,476.434213,319.3
0.549506,476.570584,261.88
0.426838,476.295325,203.3
0.450125,475.608596,214.08
0.434917,474.510799,206.38
0.397084,473.002574,187.82
0.406797,471.084804,191.64
0.524428,468.758616,245.88
0.453749,466.025377,211.44
0.387866,462.886702,179.56
0.429887,459.344452,197.4
0.521597,455.400737,237.6
0.522806,451.057919,235.82
0.860042,446.318616,408.0
1.2,441.185703,611.04
1.029558,435.662321,514.74
1.069618,429.751879,519.16
0.95312,423.458059,462.88
0.450219,416.78483,187.66
0.478755,409.736446,196.18
0.260739,402.317466,104.838
0.77657,394.532761,306.6
1.115686,386.387527,431.1
1.103452,377.887304,416.98
1.124064,369.037993,414.8
1.109957,359.845881,399.44
1.08753,350.317666,380.98
1.090571,340.460489,371.3
1.089942,330.281974,359.98
1.095911,319.790274,350.46
1.104628,308.994121,341.32
1.103242,297.902902,328.66
1.108285,286.526727,317.54
1.117756,274.876539,307.24
1.121316,262.964223,294.86
1.130809,250.802759,283.6
1.142294,238.406403,272.32
1.15316,225.790907,260.36
1.165929,212.973809,248.3
1.180525,199.974775,236.06
1.196033,186.816061,223.5
1.2,173.523073,210.08
1.2,160.125107,196.52
1.2,146.656294,184.52
1.2,133.156833,169.76
1.2,119.674604,154.46
1.2,106.265729,143.3
1.2,92.997969,140.3
1.2,79.968458,129.64
1.2,67.278017,137.72
1.2,55.061015,105.63
0.951338,43.485884,41.744
0.994735,32.762491,26.192
1.2,23.146894,26.706
1.2,14.936047,24.45
1.2,8.436302,16.21
0.636473,85.153596,54.104
0.578795,98.328724,56.882
0.561135,111.701477,62.668
0.554403,125.191873,69.402
0.551466,138.734706,76.506
0.553824,152.276225,84.34
0.557267,165.771632,92.38
0.55422,179.183148,99.3
0.546293,192.478571,105.14
0.537893,205.630149,110.6
0.529945,218.613722,115.84
0.513604,231.408052,118.84
0.499604,243.994303,121.88
0.475474,256.355633,121.86
0.445425,268.476862,119.58
0.464777,280.344225,130.36
0.500108,291.94515,146.04
0.503746,303.268107,152.72
0.433265,314.302458,136.14
0.409169,325.038355,132.9
0.380455,335.466647,127.64
0.399609,345.578802,138.14
0.437006,355.366855,155.34
0.531422,364.823343,193.96
0.64527,373.941274,241.38
0.748383,382.714084,286.42
0.760983,391.135611,297.72
0.791991,399.200068,316.16
0.751085,406.902022,305.58
0.657675,414.236377,272.38
0.645404,421.198354,271.9
0.731434,427.783487,312.92
0.841037,433.987601,365.02
0.894592,439.806814,393.44
1.022329,445.237519,455.28
1.132771,450.276383,510.02
1.03401,454.920338,470.38
0.971844,459.166581,446.2
0.802677,463.012562,371.58
0.678606,466.455988,316.54
0.676184,469.494816,317.46
0.696768,472.127249,328.98
0.7945,474.35174,376.88
0.770672,476.166982,366.96
0.814368,477.571914,388.92
0.709927,478.565716,339.74
0.757378,479.147807,362.9
0.753363,479.31785,361.1
0.889257,479.075746,426.02
1.030651,478.421634,493.08
0.805991,477.355896,384.78
0.733855,475.879154,349.22
0.819026,473.992269,388.16
0.903929,471.696347,426.48
1.025712,468.992735,481.04
0.950958,465.883024,443.08
0.915993,462.369054,423.58
0.923726,458.452912,423.42
0.986164,454.136935,447.84
0.933935,449.423718,419.78
0.859102,444.316109,381.68
0.962532,438.817223,422.4
0.968093,432.930441,419.04
1.060034,426.659416,452.26
1.03147,420.008084,433.26
0.874077,412.980667,361.04
0.831172,405.581689,337.08
0.852344,397.815979,339.06
1.040341,389.688696,405.24
1.112526,381.205332,424.08
1.179201,372.371738,440.36
1.184616,363.194147,432.68
1.157698,353.679194,409.48
1.124959,343.833953,386.82
1.107739,333.665969,369.72
1.141754,323.183309,368.96
0.979464,312.394604,306.18
1.168294,301.309126,352.02
1.077195,289.936852,312.48
0.895814,278.288569,249.08
1.070723,266.375982,285.2
1.19966,254.211856,306.3
1.16308,241.810192,281.26
1.170853,229.186437,268.28
1.162448,216.357762,251.52
1.197561,203.343386,244.7
1.157938,190.165023,220.76
1.2,176.847403,216.82
1.2,163.418991,199.12
1.191071,149.912875,178.68
1.135881,136.367939,156.64
1.17202,122.830395,143.9
1.2,109.353969,137.2
1.2,96.003244,142.12
1.2,82.873665,132.4
1.191519,70.060411,125.236
1.2,57.692103,110.91
1.055036,45.930053,48.846
0.934442,34.975786,28.754
1.2,25.076831,32.142
1.2,16.524507,29.048
1.2,9.629611,28.49
1.046816,86.08029,104.9
1.2,99.314115,147.38
1.2,112.742227,160.82
1.2,126.285322,175.18
1.2,139.878728,187.82
1.2,153.469115,199.86
1.193522,167.012013,204.92
1.164945,180.469907,210.28
1.165946,193.810803,225.92
1.181877,207.007111,244.64
1.157985,220.034802,254.74
1.168376,232.872743,272.08
1.161838,245.502179,285.22
1.151387,257.906334,296.94
1.143287,270.070079,308.76
1.136123,281.979689,320.36
1.13154,293.622625,332.24
1.126867,304.987377,343.68
1.104734,316.063327,349.12
1.08842,326.840638,355.76
1.104506,337.310166,372.56
1.104001,347.463385,383.6
1.104043,357.292328,394.46
1.106668,366.789532,405.92
1.111234,375.948,417.76
1.088814,384.761162,418.88
1.069547,393.22285,420.68
1.076946,401.327267,432.26
1.108748,409.068969,453.58
1.13392,416.44285,472.28
1.055975,423.444118,447.02
0.925153,430.068295,397.9
0.954223,436.311192,416.4
1.002382,442.168912,443.22
0.953508,447.637833,426.76
1.031708,452.714608,467.1
1.114349,457.396153,509.74
1.053374,461.679648,486.26
0.992177,465.562528,461.94
1.023503,469.042482,480.08
1.086536,472.11745,513.42
0.989714,474.785619,469.92
0.885044,477.045423,422.24
1.005941,478.895538,481.72
0.904513,480.334885,434.46
0.864028,481.362626,415.9
0.859698,481.978162,414.36
1.026876,482.181136,495.14
1.006457,481.97143,485.08
0.969367,481.349166,466.6
1.032502,480.314705,495.94
0.965748,478.86865,462.5
0.774494,477.011842,369.48
0.75819,474.745365,359.88
0.874426,472.070547,412.82
0.754461,468.988957,353.86
0.740973,465.502413,344.92
0.732488,461.61298,338.16
0.565613,457.322971,258.7
0.646663,452.634957,292.62
0.75462,447.551762,337.62
0.881569,442.076474,389.76
0.861918,436.212446,376.04
0.715594,429.963303,307.72
0.68939,423.332949,291.82
0.702206,416.325576,292.4
0.61589,408.94567,251.86
0.609037,401.198025,244.34
0.635759,393.087757,249.88
0.590008,384.620313,226.98
0.592497,375.801497,222.6
0.877566,366.637486,321.38
1.184088,357.134856,448.2
0.979256,347.300613,340.48
0.733154,337.142227,247.06
0.943673,326.667677,308.22
0.758127,315.885496,239.78
0.569123,304.804845,173.52
0.57209,293.435568,167.78
0.696003,281.788302,196.24
0.617599,269.874574,166.64
0.646445,257.706937,166.58
0.632421,245.299145,155.18
0.584091,232.666347,135.94
0.551322,219.825354,121.22
0.546998,206.794953,113.12
0.542384,193.596323,105.02
0.54041,180.253544,97.38
0.607562,166.79427,101.24
0.694691,153.250576,106.38
0.718432,139.660074,100.36
0.678192,126.067363,85.556
0.655834,112.523824,73.76
0.669198,99.090929,66.276
0.807746,85.86265,69.07
0.775769,72.928608,56.744
0.713395,60.411845,43.09
0.774211,48.466696,37.412
0.992039,37.286389,35.804
1.2,27.109613,32.044
1.2,18.220879,22.902
1.2,10.932498,15.584
0.674429,87.117425,59.464
1.105317,100.413164,110.88
1.162748,113.899291,132.42
1.002416,127.497288,130.68
1.05465,141.143102,175.94
0.864824,154.78389,133.7
0.551035,168.375565,92.492
0.645614,181.880913,117.58
0.758349,195.268178,154.22
0.754148,208.509963,168.08
0.570688,221.582388,127.336
0.8757,234.464442,207.76
0.775676,247.137465,191.06
0.717911,259.584758,186.66
0.846028,271.791255,233.44
0.835913,283.743276,236.76
0.603079,295.428322,178.14
0.558138,306.834911,171.14
0.454917,317.952448,144.7
0.918314,328.77111,302.5
0.80474,339.281767,272.5
0.446233,349.475897,155.208
0.912311,359.345539,331.72
1.083753,368.883229,399.74
1.065771,378.08197,402.94
1.06488,386.935187,412.04
1.082782,395.436705,428.16
1.056671,403.58072,426.44
0.966435,411.361781,397.54
0.695449,418.774769,290.56
0.16993,425.814884,72.358
0.441971,432.477634,191.706
0.432816,438.758818,189.8
1.07353,444.654526,503.0
1.037212,450.161122,466.94
1.045258,455.275244,475.88
1.043714,459.993794,480.1
1.037971,464.313934,481.94
1.025749,468.233087,480.28
1.052421,471.748924,496.48
1.044606,474.859368,496.04
1.046516,477.562591,499.78
1.05764,479.857008,507.52
1.112883,481.741281,536.14
1.076185,483.214311,523.5
1.2,484.275243,732.32
0.478575,484.92346,232.06
0.335066,485.158588,162.56
0.368684,484.98049,178.8
0.477365,484.389269,231.24
0.203746,483.385268,98.506
0.230106,481.969069,110.87
0.313709,480.141496,150.62
0.241361,477.903612,115.36
0.205507,475.256724,97.68
0.155694,472.202382,73.522
0.35009,468.74238,164.0
0.752412,464.878763,349.82
0.373872,460.613822,172.22
0.347173,455.950102,158.34
0.226588,450.890404,102.258
0.180397,445.437791,80.318
0.202285,439.595589,88.942
0.098347,433.367393,42.67
0.082436,426.757079,35.164
0.086101,419.768806,36.118
0.383373,412.407026,157.88
0.542117,404.676496,219.42
0.538829,396.582291,213.72
0.568988,388.129816,220.88
0.589538,379.324826,223.68
1.152239,370.173445,474.2
0.724845,360.682189,260.9
0.2918,350.857999,102.46
0.240199,340.708269,81.864
0.198147,330.240896,65.524
0.146399,319.464316,46.748
0.161234,308.387578,49.776
0.283629,297.020399,83.918
0.333099,285.373268,95.27
0.230082,273.457535,62.926
0.186175,261.285553,48.638
0.401206,248.870829,99.53
0.953325,236.228221,242.4
1.146727,223.374193,282.78
1.2,210.327107,327.78
0.787965,197.107627,174.744
0.32731,183.739198,59.944
0.48921,170.248689,83.47
0.800357,156.667194,137.152
1.103169,143.031093,180.9
1.101812,129.383424,156.48
1.199425,115.773288,158.7
1.074667,102.259103,136.442
1.02628,88.933591,109.376
1.2,75.880909,137.82
1.188902,63.21869,102.572
1.2,51.09447,113.84
1.2,39.693263,85.932
1.2,29.24472,73.57
1.2,20.02559,49.314
1.2,12.347122,30.44
1.2,6.50633,17.03
0.613777,88.265843,54.126
0.59241,101.626555,60.214
0.632299,115.173214,72.898
0.713472,128.828196,92.0
0.714426,142.528147,101.74
0.676145,156.220773,105.64
0.650809,169.86242,110.48
0.775437,183.416214,142.66
0.980085,196.85067,192.84
0.785124,210.138606,164.84
0.812047,223.256311,181.42
0.744118,236.182914,175.5
0.630884,248.899863,156.98
0.578898,261.390548,151.24
0.505597,273.639971,138.28
0.452009,285.63451,129.08
0.442019,297.361709,131.46
0.459075,308.810121,141.76
0.442081,319.969177,141.44
0.444174,330.829076,146.96
0.444327,341.3807,151.66
0.376076,351.61554,132.16
0.338676,361.525639,122.46
0.388912,371.103536,144.36
0.425261,380.342236,161.78
0.433855,389.235159,168.84
0.394326,397.776129,156.84
0.396368,405.959334,160.92
0.401283,413.779316,166.04
0.374816,421.230947,157.86
0.383425,428.309417,164.26
0.449088,435.010224,195.38
0.466873,441.329156,206.06
0.470586,447.262288,210.46
0.455454,452.805973,206.24
0.450338,457.956835,206.22
0.446168,462.711761,206.46
0.465802,467.0679,217.56
0.462073,471.022657,217.66
0.53002,474.57369,251.54
0.454146,477.718907,216.92
0.384917,480.456462,184.94
0.402001,482.784756,194.08
0.388824,484.702432,188.46
0.423508,486.208375,205.92
0.490037,487.301713,238.8
0.588789,487.981814,287.32
0.492661,488.248282,240.54
0.359428,488.100966,175.44
0.321492,487.53995,156.74
0.307373,486.565558,149.56
0.275274,485.178354,133.56
0.284465,483.379142,137.5
0.295817,481.168968,142.34
0.25241,478.549117,120.8
0.236988,475.52112,112.7
0.208278,472.08675,98.34
0.188814,468.24803,88.4
0.209668,464.00723,97.3
0.167415,459.366871,76.912
0.174004,454.329732,79.052
0.207025,448.898848,92.9
0.294835,443.077521,130.64
0.20758,436.869318,90.72
0.150802,430.278086,64.942
0.1044,423.307952,44.18
0.167928,415.963335,69.81
0.168456,408.248955,68.804
0.178609,400.169849,71.432
0.208837,391.731378,81.83
0.200936,382.939251,76.926
0.163571,373.799539,61.206
0.096201,364.318701,35.09
0.061515,354.503613,21.826
0.057184,344.361597,19.682
0.053451,333.900465,17.864
0.048168,323.128561,15.558
0.051768,312.054823,16.152
0.060809,300.688847,18.26
0.072678,289.040974,21.002
0.103542,277.122385,28.642
0.12212,264.945232,32.34
0.138017,252.522786,34.86
0.141818,239.869622,34.018
0.113359,227.001863,25.77
0.077994,213.93746,16.722
0.073523,200.696576,14.708
0.077464,187.302041,14.536
0.064784,173.779962,11.272
0.043006,160.160487,6.918
0.037869,146.478804,5.528
0.08085,132.776447,10.658
0.160528,119.100291,19.026
0.236428,105.50577,24.882
0.186148,92.084575,17.266
0.165101,78.915496,13.004
0.164737,66.110939,10.872
0.215919,53.811833,11.582
0.226869,42.195113,9.566
1.009887,31.481284,9.132
1.2,21.938581,7.942
1.2,13.874976,6.436
1.2,7.599391,4.192
1.2,89.526327,124.9
1.2,102.9549,138.2
1.2,116.564462,151.56
1.2,130.278381,166.7
1.175237,144.034083,171.84
1.13331,157.779881,178.76
1.14588,171.472601,196.52
1.142294,185.075748,211.4
1.130453,198.558135,224.44
1.142186,211.892819,242.02
1.137503,225.056282,256.0
1.135685,238.027802,270.32
1.112588,250.788951,279.0
1.112509,263.323218,292.96
1.12009,275.615684,308.72
1.115142,287.652789,320.76
1.03571,299.422127,310.18
0.552125,310.912293,171.5
0.542619,322.112748,174.82
0.769741,333.013715,271.64
0.769937,343.606095,264.4
0.888077,353.88139,320.84
1.032889,363.831654,378.04
0.428318,373.449431,160.3
0.671025,382.727726,256.44
0.977351,391.659962,384.26
0.764429,400.239957,306.52
1.145276,408.461897,479.04
1.067587,416.320317,452.74
0.990483,423.810082,452.24
0.649816,430.926372,279.8
0.419776,437.664677,183.76
0.566018,444.020772,251.28
0.46064,449.990723,207.28
1.007828,455.570869,466.84
0.756709,460.757821,348.86
0.353753,465.548455,164.66
0.469446,469.939904,220.54
0.547126,473.929559,259.32
0.407812,477.515064,194.72
0.600786,480.694312,288.84
0.551543,483.46544,266.76
1.100088,485.826835,558.38
1.17722,487.777123,598.58
1.082354,489.315175,529.58
1.011787,490.440101,496.24
0.701022,491.151251,344.28
0.934014,491.448215,459.02
0.734345,491.330823,360.78
0.823451,490.799141,404.18
0.939657,489.853477,460.22
0.975376,488.494376,476.54
0.655218,486.722625,318.86
0.799392,484.539249,387.28
0.990421,481.945515,487.62
0.481717,478.942934,230.72
0.704282,475.533261,334.8
1.149294,471.718495,546.28
1.2,467.500885,618.94
0.726377,462.882933,336.24
1.129197,457.86739,559.68
0.75098,452.457271,344.36
0.502924,446.65585,224.56
0.664844,440.466668,292.54
0.515463,433.893543,223.78
0.745472,426.940571,317.96
0.657398,419.612139,275.7
0.640512,411.912933,264.02
0.456204,403.847949,184.3
0.453638,395.422508,179.34
0.52498,386.642272,202.92
0.537944,377.513262,203.12
